Date,Year,Pasture,Patch,Pasture_Patch,Pasture_Patch_Year,Pasture_Patch_Year_Transect,Robel.N,Robel.E,Robel.S,Robel.W,WSG,CSG_FEAR,CSG,FEAR,CHEAT,Forbs,Legumes,Woody,Bare,Litter,Litter_dep,Panic,Seed_mix_forbs,Seed_cover_total,Sedges,SDV,TALLEST,LIT_2,LIT_3,Angle_of_O,Violets
,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,4,4,4,4,0,.,3,98,.,0,0,0,38,0,.,.,.,,.,,,,,,.
,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,4,4,4,4,0,.,16,63,.,3,38,0,38,3,.,.,.,,.,,,,,,.
,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,4,3,4,3,38,.,16,3,.,16,3,0,16,16,.,.,.,,.,,,,,,.
,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,3,3,3,4,0,.,38,16,.,16,38,0,16,38,.,.,.,,.,,,,,,.
,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,3,3,3,4,0,.,16,63,.,3,63,0,16,0,.,.,.,,.,,,,,,.
,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,3,3,3,3,0,.,38,63,.,38,3,0,38,16,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,13,13,13,13,0,.,38,0,.,16,86,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,12,11,10,10,0,.,98,0,.,38,0,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,11,13,9,9,63,.,16,0,.,16,38,0,38,3,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,11,10,10,10,0,.,3,0,.,63,38,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,12,9,11,9,0,.,63,0,.,38,0,0,86,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,8,10,11,11,16,.,0,0,.,86,0,0,16,3,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,8,9,8,9,86,.,0,0,.,16,3,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,9,7,11,7,86,.,0,0,.,16,16,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,11,7,9,7,63,.,0,0,.,38,0,0,38,3,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,9,8,8,7,0,.,98,0,.,0,0,0,86,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,9,7,7,7,0,.,16,0,.,63,16,0,38,3,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,9,8,0,.,98,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,8,63,.,3,0,.,63,3,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,0,.,38,0,.,86,0,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,16,.,16,0,.,63,16,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,0,.,86,0,.,16,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,0,.,86,0,.,16,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,38,.,0,0,.,63,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,3,.,38,0,.,16,86,0,3,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,8,5,0,.,63,0,.,63,0,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,6,7,6,63,.,16,0,.,16,16,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,7,6,7,16,.,86,0,.,3,16,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,8,6,6,38,.,0,0,.,3,63,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,6,6,3,.,16,0,.,38,0,0,38,63,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,6,6,38,.,16,0,.,3,38,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,6,5,5,38,.,0,0,.,3,0,0,16,86,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,5,6,16,.,38,0,.,16,63,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,5,6,6,5,0,.,3,0,.,38,0,0,38,63,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,5,5,5,5,0,.,86,0,.,3,3,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,5,5,5,5,86,.,3,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,6,12,12,12,63,.,38,3,.,38,3,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,8,13,10,10,38,.,0,0,.,16,63,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,9,10,9,10,3,.,98,0,.,16,3,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,10,7,10,9,0,.,0,0,.,16,98,0,3,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,9,9,9,8,38,.,16,0,.,63,3,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,11,10,1,10,38,.,0,0,.,63,3,0,38,16,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,9,7,9,38,.,38,0,.,16,63,0,3,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,8,7,7,0,.,63,0,.,38,0,63,16,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,7,7,7,0,.,38,0,.,16,16,0,16,63,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,6,7,7,0,.,0,0,.,86,3,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,4,6,7,38,.,16,0,.,86,16,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,6,6,5,16,.,80,3,.,38,0,63,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,6,6,6,6,16,.,98,0,.,3,0,0,86,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,9,5,63,.,0,0,.,16,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,6,7,16,.,63,0,.,16,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,6,5,5,6,0,.,86,0,.,0,0,38,86,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,6,5,0,.,98,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,3,5,9,4,16,.,0,0,.,63,38,0,16,63,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,5,5,0,.,86,0,.,38,0,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,5,5,63,.,3,0,.,16,0,0,38,16,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,4,4,98,.,0,0,.,16,0,0,63,3,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,3,5,0,.,86,0,.,16,0,0,86,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,4,4,4,6,0,.,63,0,.,38,3,0,86,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,4,3,4,38,.,0,0,.,38,3,0,16,63,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,4,4,4,4,3,.,86,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,4,4,3,4,86,.,16,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,3,3,3,3,.,63,0,.,38,3,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,2,3,3,3,86,.,0,0,.,16,3,0,38,38,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,2,3,1,3,38,.,63,0,.,38,3,0,63,3,.,.,.,,.,,,,,,.
,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,2,1,3,2,63,.,0,0,.,38,3,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,13,9,13,9,3,.,16,0,.,16,86,0,3,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,8,13,13,9,63,.,3,0,.,38,3,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,11,10,11,10,3,.,3,0,.,38,63,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,10,12,10,10,16,.,3,0,.,86,16,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,11,10,9,12,86,.,16,0,.,3,38,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,12,8,12,0,.,63,0,.,3,63,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,10,9,11,0,.,0,0,.,63,63,0,3,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,10,9,10,9,0,.,3,0,.,98,16,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,10,9,9,38,.,3,0,.,38,38,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,10,9,9,16,.,0,0,.,86,16,0,3,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,9,10,9,63,.,0,0,.,63,3,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,9,9,9,0,.,38,0,.,98,0,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,9,9,9,63,.,0,0,.,63,38,0,3,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,9,8,9,86,.,3,0,.,38,16,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,8,7,10,10,63,.,3,0,.,16,38,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,8,8,8,10,38,.,3,0,.,38,63,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,10,8,8,7,38,.,0,0,.,38,38,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,8,8,8,8,86,.,0,0,.,16,0,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,8,8,8,7,63,.,3,0,.,16,3,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,8,8,8,7,38,.,16,0,.,63,38,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,7,9,7,8,38,.,0,0,.,86,0,16,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,7,7,8,7,98,.,3,0,.,3,16,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,7,7,7,8,38,.,3,0,.,16,38,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,7,7,7,8,38,.,3,0,.,38,63,0,16,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,7,7,7,7,63,.,0,0,.,3,0,0,38,16,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,7,7,7,7,63,.,0,0,.,38,3,0,16,16,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,7,7,6,7,63,.,0,3,.,38,16,0,38,3,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,5,5,5,11,86,.,0,0,.,16,0,0,38,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,6,6,6,7,3,.,63,0,.,16,38,0,63,0,.,.,.,,.,,,,,,.
,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,6,7,6,6,86,.,0,0,.,16,0,0,16,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,11,10,21,9,0,.,86,0,.,16,0,0,16,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,11,11,13,11,3,.,38,0,.,86,0,0,38,16,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,11,11,11,11,63,.,38,0,.,38,0,3,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,11,9,10,10,63,.,0,0,.,63,3,0,86,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,10,10,10,10,63,.,16,0,.,63,0,16,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,9,9,9,9,0,.,3,98,.,0,0,3,3,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,9,9,9,9,3,.,98,16,.,16,0,0,16,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,8,8,8,8,0,.,63,38,.,0,0,0,38,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,8,8,8,8,0,.,16,86,.,3,0,16,38,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,8,8,8,8,0,.,38,63,.,3,0,16,86,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,7,8,8,8,63,.,63,0,.,16,0,3,38,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,10,6,7,7,86,.,3,16,.,3,16,0,3,38,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,8,7,7,7,0,.,16,86,.,3,3,0,16,16,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,8,7,7,7,3,.,63,3,.,16,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,7,7,7,7,0,.,16,86,.,16,0,0,86,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,7,7,7,7,0,.,63,0,.,63,0,16,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,8,6,6,7,0,.,38,63,.,3,3,0,63,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,9,6,6,6,86,.,3,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,6,8,6,6,0,.,16,63,.,3,1,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,7,5,7,6,0,.,16,63,.,16,0,0,86,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,7,7,5,6,86,.,16,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,6,6,6,6,38,.,63,3,.,3,0,0,16,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,5,6,5,7,0,.,3,86,.,3,16,0,63,16,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,6,5,6,6,0,.,86,3,.,0,0,0,63,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,5,6,6,5,0,.,63,38,.,0,3,0,38,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,6,6,5,5,38,.,63,16,.,3,0,0,63,3,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,5,5,5,5,0,.,3,86,.,0,0,0,38,16,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,5,5,5,5,86,.,16,0,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,5,5,5,5,3,.,38,16,.,16,0,0,63,16,.,.,.,,.,,,,,,.
,2007,LTR,C,LTR_C,LTR_C_2007,LTR_C_2007,3,5,5,3,0,.,63,0,.,3,0,0,38,63,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,11,11,11,11,0,.,3,16,.,38,0,0,38,63,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,7,9,8,10,0,.,0,0,.,63,0,0,16,63,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,11,7,7,8,0,.,86,16,.,38,0,0,38,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,8,8,8,8,0,.,16,86,.,3,3,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,5,6,6,7,0,.,16,86,.,3,0,3,63,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,8,5,5,5,0,.,38,16,.,3,3,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,6,6,5,6,0,.,63,63,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,5,5,6,5,16,.,63,16,.,3,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,4,4,3,8,0,.,16,86,.,38,0,0,38,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,12,1,2,3,0,.,3,86,.,16,0,0,63,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,5,4,4,0,.,38,63,.,38,0,0,63,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,3,2,4,4,0,.,16,63,.,38,0,0,38,16,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,3,4,2,0,.,16,63,.,16,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,3,3,2,3,0,.,38,38,.,16,0,0,63,16,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,2,3,3,0,.,16,63,.,3,16,0,63,16,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,1,3,2,4,0,.,38,38,.,3,16,0,16,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,3,2,2,0,.,16,86,.,16,0,3,38,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,3,2,2,0,.,63,0,.,16,3,0,38,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,3,1,2,3,0,.,38,3,.,16,0,0,16,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,2,1,3,0,.,38,63,.,16,0,0,38,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,2,1,2,0,.,38,63,.,16,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,1,2,2,0,.,16,38,.,16,16,0,16,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,1,2,1,2,0,.,38,0,.,3,3,0,86,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,2,1,1,2,0,.,16,63,.,38,0,0,38,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,1,2,2,1,0,.,63,16,.,16,0,0,38,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,1,2,1,1,0,.,38,38,.,38,0,0,38,3,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,1,2,1,1,0,.,16,38,.,16,3,0,38,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,1,1,1,2,0,.,63,3,.,0,0,0,38,38,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,0,1,1,1,0,.,38,38,.,3,0,0,38,63,.,.,.,,.,,,,,,.
,2007,LTR,E,LTR_E,LTR_E_2007,LTR_E_2007,0,2,0,0,0,.,16,16,.,16,0,0,16,38,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,12,11,11,12,38,.,3,0,.,38,0,38,16,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,8,8,8,13,86,.,16,0,.,16,0,3,16,3,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,8,10,8,9,38,.,3,0,.,86,0,38,38,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,7,9,7,9,86,.,3,3,.,16,0,16,16,38,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,8,8,8,7,16,.,63,0,.,63,0,0,63,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,8,7,8,7,0,.,0,98,.,0,0,0,0,16,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,6,9,7,7,0,.,38,16,.,63,0,3,38,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,7,5,11,6,16,.,63,16,.,3,3,16,38,16,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,7,7,7,7,86,.,16,0,.,16,0,0,38,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,7,7,7,7,16,.,16,63,.,16,3,16,16,16,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,7,6,6,8,0,.,38,63,.,16,0,0,3,3,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,5,5,8,8,16,.,16,38,.,38,3,3,38,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,6,8,6,5,63,.,38,0,.,3,0,0,38,16,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,6,6,6,6,16,.,63,0,.,38,0,0,16,3,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,5,7,5,7,16,.,63,0,.,38,0,0,38,16,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,6,6,6,6,16,.,16,38,.,63,0,0,38,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,6,7,5,6,86,.,3,3,.,0,0,16,16,38,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,6,5,7,5,16,.,63,16,.,16,0,0,38,0,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,7,5,5,5,38,.,38,16,.,16,0,0,16,38,.,.,.,,.,,,,,,.
,2007,LTR,W,LTR_W,LTR_W_2007,LTR_W_2007,7,5,5,5,16,.,38,63,.,16,0,0,16,0,.,.,.,,.,,,,,,.
