date,year,pasture,patch,pasture_patch,pasture_patch_year,pasture_patch_year_transect,robel_n,robel_e,robel_s,robel_w,wsg,csg_fear,csg,fear,cheat,forbs,legumes,woody,bare,litter,litter_dep,panic,seed_mix_forbs,seed_cover_total,sedges,sdv,tallest,lit_2,lit_3,angle_of_o,violets,avg_robel,sd_robel
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,6,7,7,5,0,NA,0,86,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,9,6,5,5,0,NA,3,0,NA,38,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,2.1213203435596424
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,6,6,6,7,16,NA,3,16,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,7,5,6,0,NA,16,0,NA,16,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,1.4142135623730951
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,7,6,6,3,0,NA,0,0,NA,16,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,6,5,3,7,0,NA,0,0,NA,38,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,6,5,5,0,NA,3,86,NA,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,4,5,6,6,38,NA,3,3,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,5,5,6,63,NA,0,16,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,5,5,6,86,NA,0,16,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,5,5,5,38,NA,16,16,NA,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,4,7,5,4,38,NA,16,38,NA,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.1213203435596424
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,4,7,4,5,63,NA,16,16,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.1213203435596424
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,3,5,6,5,38,NA,0,3,NA,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,1.4142135623730951
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,4,5,5,0,NA,16,0,NA,16,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,3,5,5,6,63,NA,3,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,1.4142135623730951
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,4,6,4,5,16,NA,16,38,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,1.4142135623730951
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,3,5,5,0,NA,3,3,NA,16,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.4142135623730951
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,4,5,4,5,0,NA,16,16,NA,16,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,5,3,5,4,0,NA,0,3,NA,16,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,1.4142135623730951
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,4,4,4,4,0,NA,3,86,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,3,4,5,3,3,NA,3,3,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,0.7071067811865476
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,3,5,3,3,0,NA,3,0,NA,16,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.4142135623730951
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,3,3,3,4,0,NA,98,0,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,0
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,3,3,3,3,0,NA,0,0,NA,16,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
NA,2007,KLN,E,KLN_E,KLN_E_2007,KLN_E_2007,2,2,2,2,38,NA,3,3,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,7,7,7,7,16,NA,86,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,7,7,7,6,0,NA,3,86,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,7,6,7,7,86,NA,3,16,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0.7071067811865476
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,7,6,7,6,86,NA,3,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.7071067811865476
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,7,6,7,6,86,NA,0,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.7071067811865476
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,7,7,6,6,86,NA,3,3,NA,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,6,6,6,6,16,NA,38,3,NA,63,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,7,5,6,6,0,NA,3,86,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.4142135623730951
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,6,6,6,6,63,NA,16,16,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,6,6,6,6,0,NA,63,16,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,6,6,6,6,86,NA,0,3,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,7,5,6,0,NA,38,38,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,1.4142135623730951
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,6,6,5,16,NA,16,63,NA,16,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.7071067811865476
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,6,5,5,86,NA,3,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0.7071067811865476
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,6,5,5,5,86,NA,3,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0.7071067811865476
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,0,NA,16,86,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,86,NA,3,3,NA,16,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,0,NA,0,98,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,98,NA,0,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,86,NA,3,16,NA,3,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,0,NA,16,63,NA,0,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,0,NA,16,38,NA,3,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,5,5,5,5,86,NA,0,3,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,4,4,5,4,16,NA,38,63,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,4,4,4,4,0,NA,3,98,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,4,4,4,4,0,NA,16,63,NA,3,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,4,3,4,3,38,NA,16,3,NA,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.7071067811865476
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,3,3,3,4,0,NA,38,16,NA,16,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,3,3,3,4,0,NA,16,63,NA,3,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,0
NA,2007,KLN,W,KLN_W,KLN_W_2007,KLN_W_2007,3,3,3,3,0,NA,38,63,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,13,13,13,13,0,NA,38,0,NA,16,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,12,11,10,10,0,NA,98,0,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,11,13,9,9,63,NA,16,0,NA,16,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,1.4142135623730951
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,11,10,10,10,0,NA,3,0,NA,63,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,12,9,11,9,0,NA,63,0,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25,2.1213203435596424
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,8,10,11,11,16,NA,0,0,NA,86,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1.4142135623730951
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,8,9,8,9,86,NA,0,0,NA,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,9,7,11,7,86,NA,0,0,NA,16,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1.4142135623730951
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,11,7,9,7,63,NA,0,0,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2.8284271247461903
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,9,8,8,7,0,NA,98,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,9,7,7,7,0,NA,16,0,NA,63,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,1.4142135623730951
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,9,8,0,NA,98,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,8,63,NA,3,0,NA,63,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,0,NA,38,0,NA,86,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,16,NA,16,0,NA,63,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,0,NA,86,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,0,NA,86,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,38,NA,0,0,NA,63,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,7,7,3,NA,38,0,NA,16,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,7,8,5,0,NA,63,0,NA,63,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,6,7,6,63,NA,16,0,NA,16,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,7,6,7,16,NA,86,0,NA,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,8,6,6,38,NA,0,0,NA,3,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.4142135623730951
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,6,6,3,NA,16,0,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,6,6,38,NA,16,0,NA,3,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,7,6,5,5,38,NA,0,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,6,6,5,6,16,NA,38,0,NA,16,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,5,6,6,5,0,NA,3,0,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.7071067811865476
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,5,5,5,5,0,NA,86,0,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLT,E,KLT_E,KLT_E_2007,KLT_E_2007,5,5,5,5,86,NA,3,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,6,12,12,12,63,NA,38,3,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,4.242640687119285
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,8,13,10,10,38,NA,0,0,NA,16,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25,3.5355339059327378
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,9,10,9,10,3,NA,98,0,NA,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,10,7,10,9,0,NA,0,0,NA,16,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2.1213203435596424
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,9,9,9,8,38,NA,16,0,NA,63,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,11,10,1,10,38,NA,0,0,NA,63,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,9,7,9,38,NA,38,0,NA,16,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.4142135623730951
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,8,7,7,0,NA,63,0,NA,38,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,7,7,7,0,NA,38,0,NA,16,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,6,7,7,0,NA,0,0,NA,86,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,4,6,7,38,NA,16,0,NA,86,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.1213203435596424
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,7,6,6,5,16,NA,80,3,NA,38,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,6,6,6,6,16,NA,98,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,9,5,63,NA,0,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,6,7,16,NA,63,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,6,5,5,6,0,NA,86,0,NA,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,6,5,0,NA,98,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,3,5,9,4,16,NA,0,0,NA,63,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,1.4142135623730951
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,5,5,0,NA,86,0,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,5,5,63,NA,3,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,4,4,98,NA,0,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,5,3,5,0,NA,86,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,4,4,4,6,0,NA,63,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,4,3,4,38,NA,0,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,4,4,4,4,3,NA,86,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,4,4,3,4,86,NA,16,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,0
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,5,3,3,3,3,NA,63,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.4142135623730951
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,2,3,3,3,86,NA,0,0,NA,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,2,3,1,3,38,NA,63,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.7071067811865476
NA,2007,KLT,S,KLT_S,KLT_S_2007,KLT_S_2007,2,1,3,2,63,NA,0,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.7071067811865476
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,13,9,13,9,3,NA,16,0,NA,16,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.8284271247461903
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,8,13,13,9,63,NA,3,0,NA,38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75,3.5355339059327378
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,11,10,11,10,3,NA,3,0,NA,38,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0.7071067811865476
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,10,12,10,10,16,NA,3,0,NA,86,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,1.4142135623730951
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,11,10,9,12,86,NA,16,0,NA,3,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0.7071067811865476
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,12,8,12,0,NA,63,0,NA,3,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25,2.1213203435596424
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,10,9,11,0,NA,0,0,NA,63,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,0.7071067811865476
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,10,9,10,9,0,NA,3,0,NA,98,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.7071067811865476
NA,2007,KLT,W,KLT_W,KLT_W_2007,KLT_W_2007,9,10,9,9,38,NA,3,0,NA,38,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,0.7071067811865476
